"unique_site_id","state","watershed","lake","usgs_station_id","site_description","latitude","longitude","collection_date","parameter","parameter_description","result","lab_qualifier","result_unit","detection_limit","detection_limit_code"
"WI-MET","WI","Milwaukee (Meno)","Michigan","04087141","Menomonee River near N. 25th St. at Milwaukee, WI",43.0324,-87.94621,2017-06-05,"7.8_UM","7.8 um",0.19,NA,"PCT",NA,NA
"WI-MET","WI","Milwaukee (Meno)","Michigan","04087141","Menomonee River near N. 25th St. at Milwaukee, WI",43.0324,-87.94621,2017-06-05,"3.9_UM","3.9 um",0,NA,"PCT",NA,NA
"WI-MET","WI","Milwaukee (Meno)","Michigan","04087141","Menomonee River near N. 25th St. at Milwaukee, WI",43.0324,-87.94621,2017-06-05,"1.95_UM","1.95 um",-0.01,NA,"PCT",NA,NA
"WI-MET","WI","Milwaukee (Meno)","Michigan","04087141","Menomonee River near N. 25th St. at Milwaukee, WI",43.0324,-87.94621,2017-06-05,"0.98_UM","0.98 um",0.1,NA,"PCT",NA,NA
"WI-MIE","WI","Milwaukee","Michigan","04087000","MILWAUKEE RIVER AT MILWAUKEE, WI",43.10058,-87.90986,2017-06-06,"TOTAL_SOLIDS","Total Solids",68.5,NA,"PCT",NA,NA
"WI-MIE","WI","Milwaukee","Michigan","04087000","MILWAUKEE RIVER AT MILWAUKEE, WI",43.10058,-87.90986,2017-06-06,"TOC","Total Organic Carbon",2.08,"*","PCT",0.05,"RDL"
"WI-MIE","WI","Milwaukee","Michigan","04087000","MILWAUKEE RIVER AT MILWAUKEE, WI",43.10058,-87.90986,2017-06-06,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",9.84,NA,"PCT",NA,NA
"WI-MIE","WI","Milwaukee","Michigan","04087000","MILWAUKEE RIVER AT MILWAUKEE, WI",43.10058,-87.90986,2017-06-06,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",4.42,NA,"PCT",NA,NA
"WI-MIE","WI","Milwaukee","Michigan","04087000","MILWAUKEE RIVER AT MILWAUKEE, WI",43.10058,-87.90986,2017-06-06,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",8.99,NA,"PCT",NA,NA
"WI-MIE","WI","Milwaukee","Michigan","04087000","MILWAUKEE RIVER AT MILWAUKEE, WI",43.10058,-87.90986,2017-06-06,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",24.7,NA,"PCT",NA,NA
"WI-MIE","WI","Milwaukee","Michigan","04087000","MILWAUKEE RIVER AT MILWAUKEE, WI",43.10058,-87.90986,2017-06-06,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",28.37,NA,"PCT",NA,NA
"WI-MIE","WI","Milwaukee","Michigan","04087000","MILWAUKEE RIVER AT MILWAUKEE, WI",43.10058,-87.90986,2017-06-06,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",19.83,NA,"PCT",NA,NA
"WI-MIE","WI","Milwaukee","Michigan","04087000","MILWAUKEE RIVER AT MILWAUKEE, WI",43.10058,-87.90986,2017-06-06,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",1.76,NA,"PCT",NA,NA
"WI-MIE","WI","Milwaukee","Michigan","04087000","MILWAUKEE RIVER AT MILWAUKEE, WI",43.10058,-87.90986,2017-06-06,"75.0_UM","75.0 um",1.26,NA,"PCT",NA,NA
"WI-MIE","WI","Milwaukee","Michigan","04087000","MILWAUKEE RIVER AT MILWAUKEE, WI",43.10058,-87.90986,2017-06-06,"31.3_UM","31.3 um",1.74,NA,"PCT",NA,NA
"WI-MIE","WI","Milwaukee","Michigan","04087000","MILWAUKEE RIVER AT MILWAUKEE, WI",43.10058,-87.90986,2017-06-06,"15.6_UM","15.6 um",1.24,NA,"PCT",NA,NA
"WI-MIE","WI","Milwaukee","Michigan","04087000","MILWAUKEE RIVER AT MILWAUKEE, WI",43.10058,-87.90986,2017-06-06,"7.8_UM","7.8 um",0.91,NA,"PCT",NA,NA
"WI-MIE","WI","Milwaukee","Michigan","04087000","MILWAUKEE RIVER AT MILWAUKEE, WI",43.10058,-87.90986,2017-06-06,"3.9_UM","3.9 um",0.44,NA,"PCT",NA,NA
"WI-MIE","WI","Milwaukee","Michigan","04087000","MILWAUKEE RIVER AT MILWAUKEE, WI",43.10058,-87.90986,2017-06-06,"1.95_UM","1.95 um",0.04,NA,"PCT",NA,NA
"WI-MIE","WI","Milwaukee","Michigan","04087000","MILWAUKEE RIVER AT MILWAUKEE, WI",43.10058,-87.90986,2017-06-06,"0.98_UM","0.98 um",0.24,NA,"PCT",NA,NA
"WI-MIM","WI","Milwaukee","Michigan","04087170","MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI",43.02444444,-87.8983333,2017-06-05,"TOTAL_SOLIDS","Total Solids",34.6,NA,"PCT",NA,NA
"WI-MIM","WI","Milwaukee","Michigan","04087170","MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI",43.02444444,-87.8983333,2017-06-05,"TOC","Total Organic Carbon",5.1,"*","PCT",0.05,"RDL"
"WI-MIM","WI","Milwaukee","Michigan","04087170","MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI",43.02444444,-87.8983333,2017-06-05,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",0,NA,"PCT",NA,NA
"WI-MIM","WI","Milwaukee","Michigan","04087170","MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI",43.02444444,-87.8983333,2017-06-05,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",0.08,NA,"PCT",NA,NA
"WI-MIM","WI","Milwaukee","Michigan","04087170","MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI",43.02444444,-87.8983333,2017-06-05,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",0.37,NA,"PCT",NA,NA
"WI-MIM","WI","Milwaukee","Michigan","04087170","MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI",43.02444444,-87.8983333,2017-06-05,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",0.72,NA,"PCT",NA,NA
"WI-MIM","WI","Milwaukee","Michigan","04087170","MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI",43.02444444,-87.8983333,2017-06-05,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",1.2,NA,"PCT",NA,NA
"WI-MIM","WI","Milwaukee","Michigan","04087170","MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI",43.02444444,-87.8983333,2017-06-05,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",7.74,NA,"PCT",NA,NA
"WI-MIM","WI","Milwaukee","Michigan","04087170","MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI",43.02444444,-87.8983333,2017-06-05,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",4.65,NA,"PCT",NA,NA
"WI-MIM","WI","Milwaukee","Michigan","04087170","MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI",43.02444444,-87.8983333,2017-06-05,"75.0_UM","75.0 um",6.14,NA,"PCT",NA,NA
"WI-MIM","WI","Milwaukee","Michigan","04087170","MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI",43.02444444,-87.8983333,2017-06-05,"31.3_UM","31.3 um",49.72,NA,"PCT",NA,NA
"WI-MIM","WI","Milwaukee","Michigan","04087170","MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI",43.02444444,-87.8983333,2017-06-05,"15.6_UM","15.6 um",12.95,NA,"PCT",NA,NA
"WI-MIM","WI","Milwaukee","Michigan","04087170","MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI",43.02444444,-87.8983333,2017-06-05,"7.8_UM","7.8 um",7.33,NA,"PCT",NA,NA
"WI-MIM","WI","Milwaukee","Michigan","04087170","MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI",43.02444444,-87.8983333,2017-06-05,"3.9_UM","3.9 um",3.57,NA,"PCT",NA,NA
"WI-MIM","WI","Milwaukee","Michigan","04087170","MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI",43.02444444,-87.8983333,2017-06-05,"1.95_UM","1.95 um",2.6,NA,"PCT",NA,NA
"WI-MIM","WI","Milwaukee","Michigan","04087170","MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI",43.02444444,-87.8983333,2017-06-05,"0.98_UM","0.98 um",1.41,NA,"PCT",NA,NA
"WI-MIP","WI","Milwaukee","Michigan","040870112","Milwaukee River at Walnut Street at Milwaukee",43.05107,-87.90772,2017-06-05,"TOTAL_SOLIDS","Total Solids",28,NA,"PCT",NA,NA
"WI-MIP","WI","Milwaukee","Michigan","040870112","Milwaukee River at Walnut Street at Milwaukee",43.05107,-87.90772,2017-06-05,"TOC","Total Organic Carbon",6.98,"*","PCT",0.05,"RDL"
"WI-MIP","WI","Milwaukee","Michigan","040870112","Milwaukee River at Walnut Street at Milwaukee",43.05107,-87.90772,2017-06-05,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",0.04,NA,"PCT",NA,NA
"WI-MIP","WI","Milwaukee","Michigan","040870112","Milwaukee River at Walnut Street at Milwaukee",43.05107,-87.90772,2017-06-05,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",0.39,NA,"PCT",NA,NA
"WI-MIP","WI","Milwaukee","Michigan","040870112","Milwaukee River at Walnut Street at Milwaukee",43.05107,-87.90772,2017-06-05,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",0.83,NA,"PCT",NA,NA
"WI-MIP","WI","Milwaukee","Michigan","040870112","Milwaukee River at Walnut Street at Milwaukee",43.05107,-87.90772,2017-06-05,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",0.8,NA,"PCT",NA,NA
"WI-MIP","WI","Milwaukee","Michigan","040870112","Milwaukee River at Walnut Street at Milwaukee",43.05107,-87.90772,2017-06-05,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",0.98,NA,"PCT",NA,NA
"WI-MIP","WI","Milwaukee","Michigan","040870112","Milwaukee River at Walnut Street at Milwaukee",43.05107,-87.90772,2017-06-05,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",3.82,NA,"PCT",NA,NA
"WI-MIP","WI","Milwaukee","Michigan","040870112","Milwaukee River at Walnut Street at Milwaukee",43.05107,-87.90772,2017-06-05,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",3.22,NA,"PCT",NA,NA
"WI-MIP","WI","Milwaukee","Michigan","040870112","Milwaukee River at Walnut Street at Milwaukee",43.05107,-87.90772,2017-06-05,"75.0_UM","75.0 um",11.47,NA,"PCT",NA,NA
"WI-MIP","WI","Milwaukee","Michigan","040870112","Milwaukee River at Walnut Street at Milwaukee",43.05107,-87.90772,2017-06-05,"31.3_UM","31.3 um",51.49,NA,"PCT",NA,NA
"WI-MIP","WI","Milwaukee","Michigan","040870112","Milwaukee River at Walnut Street at Milwaukee",43.05107,-87.90772,2017-06-05,"15.6_UM","15.6 um",11.47,NA,"PCT",NA,NA
"WI-MIP","WI","Milwaukee","Michigan","040870112","Milwaukee River at Walnut Street at Milwaukee",43.05107,-87.90772,2017-06-05,"7.8_UM","7.8 um",6.93,NA,"PCT",NA,NA
"WI-MIP","WI","Milwaukee","Michigan","040870112","Milwaukee River at Walnut Street at Milwaukee",43.05107,-87.90772,2017-06-05,"3.9_UM","3.9 um",3.27,NA,"PCT",NA,NA
"WI-MIP","WI","Milwaukee","Michigan","040870112","Milwaukee River at Walnut Street at Milwaukee",43.05107,-87.90772,2017-06-05,"1.95_UM","1.95 um",1.34,NA,"PCT",NA,NA
"WI-MIP","WI","Milwaukee","Michigan","040870112","Milwaukee River at Walnut Street at Milwaukee",43.05107,-87.90772,2017-06-05,"0.98_UM","0.98 um",2.04,NA,"PCT",NA,NA
"OH-MRW","OH","Maumee","Erie","04193500","Maumee River at Waterville , OH",41.500053,-83.712715,2017-06-05,"TOTAL_SOLIDS","Total Solids",78.4,NA,"PCT",NA,NA
"OH-MRW","OH","Maumee","Erie","04193500","Maumee River at Waterville , OH",41.500053,-83.712715,2017-06-05,"TOC","Total Organic Carbon",0.388,"*","PCT",0.05,"RDL"
"OH-MRW","OH","Maumee","Erie","04193500","Maumee River at Waterville , OH",41.500053,-83.712715,2017-06-05,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",0,NA,"PCT",NA,NA
"OH-MRW","OH","Maumee","Erie","04193500","Maumee River at Waterville , OH",41.500053,-83.712715,2017-06-05,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",0.73,NA,"PCT",NA,NA
"OH-MRW","OH","Maumee","Erie","04193500","Maumee River at Waterville , OH",41.500053,-83.712715,2017-06-05,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",14.62,NA,"PCT",NA,NA
"OH-MRW","OH","Maumee","Erie","04193500","Maumee River at Waterville , OH",41.500053,-83.712715,2017-06-05,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",15.23,NA,"PCT",NA,NA
"OH-MRW","OH","Maumee","Erie","04193500","Maumee River at Waterville , OH",41.500053,-83.712715,2017-06-05,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",41.08,NA,"PCT",NA,NA
"OH-MRW","OH","Maumee","Erie","04193500","Maumee River at Waterville , OH",41.500053,-83.712715,2017-06-05,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",22.24,NA,"PCT",NA,NA
"OH-MRW","OH","Maumee","Erie","04193500","Maumee River at Waterville , OH",41.500053,-83.712715,2017-06-05,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",1.44,NA,"PCT",NA,NA
"OH-MRW","OH","Maumee","Erie","04193500","Maumee River at Waterville , OH",41.500053,-83.712715,2017-06-05,"75.0_UM","75.0 um",1.05,NA,"PCT",NA,NA
"OH-MRW","OH","Maumee","Erie","04193500","Maumee River at Waterville , OH",41.500053,-83.712715,2017-06-05,"31.3_UM","31.3 um",0.68,NA,"PCT",NA,NA
"OH-MRW","OH","Maumee","Erie","04193500","Maumee River at Waterville , OH",41.500053,-83.712715,2017-06-05,"15.6_UM","15.6 um",0.23,NA,"PCT",NA,NA
"OH-MRW","OH","Maumee","Erie","04193500","Maumee River at Waterville , OH",41.500053,-83.712715,2017-06-05,"7.8_UM","7.8 um",0.19,NA,"PCT",NA,NA
"OH-MRW","OH","Maumee","Erie","04193500","Maumee River at Waterville , OH",41.500053,-83.712715,2017-06-05,"3.9_UM","3.9 um",0.2,NA,"PCT",NA,NA
"OH-MRW","OH","Maumee","Erie","04193500","Maumee River at Waterville , OH",41.500053,-83.712715,2017-06-05,"1.95_UM","1.95 um",-0.2,NA,"PCT",NA,NA
"OH-MRW","OH","Maumee","Erie","04193500","Maumee River at Waterville , OH",41.500053,-83.712715,2017-06-05,"0.98_UM","0.98 um",0.23,NA,"PCT",NA,NA
"MI-NBC","MI","Clinton","Erie","04164500","NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI",42.62920008,-82.88881037,2017-06-29,"TOTAL_SOLIDS","Total Solids",80,NA,"PCT",NA,NA
"MI-NBC","MI","Clinton","Erie","04164500","NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI",42.62920008,-82.88881037,2017-06-29,"TOC","Total Organic Carbon",0.254,"*","PCT",0.05,"RDL"
"MI-NBC","MI","Clinton","Erie","04164500","NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI",42.62920008,-82.88881037,2017-06-29,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",0,NA,"PCT",NA,NA
"MI-NBC","MI","Clinton","Erie","04164500","NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI",42.62920008,-82.88881037,2017-06-29,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",0.13,NA,"PCT",NA,NA
"MI-NBC","MI","Clinton","Erie","04164500","NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI",42.62920008,-82.88881037,2017-06-29,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",1.46,NA,"PCT",NA,NA
"MI-NBC","MI","Clinton","Erie","04164500","NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI",42.62920008,-82.88881037,2017-06-29,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",25.34,NA,"PCT",NA,NA
"MI-NBC","MI","Clinton","Erie","04164500","NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI",42.62920008,-82.88881037,2017-06-29,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",56.76,NA,"PCT",NA,NA
"MI-NBC","MI","Clinton","Erie","04164500","NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI",42.62920008,-82.88881037,2017-06-29,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",12.73,NA,"PCT",NA,NA
"MI-NBC","MI","Clinton","Erie","04164500","NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI",42.62920008,-82.88881037,2017-06-29,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",0.54,NA,"PCT",NA,NA
"MI-NBC","MI","Clinton","Erie","04164500","NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI",42.62920008,-82.88881037,2017-06-29,"75.0_UM","75.0 um",0.39,NA,"PCT",NA,NA
"MI-NBC","MI","Clinton","Erie","04164500","NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI",42.62920008,-82.88881037,2017-06-29,"31.3_UM","31.3 um",0.42,NA,"PCT",NA,NA
"MI-NBC","MI","Clinton","Erie","04164500","NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI",42.62920008,-82.88881037,2017-06-29,"15.6_UM","15.6 um",0.64,NA,"PCT",NA,NA
"MI-NBC","MI","Clinton","Erie","04164500","NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI",42.62920008,-82.88881037,2017-06-29,"7.8_UM","7.8 um",0.29,NA,"PCT",NA,NA
"MI-NBC","MI","Clinton","Erie","04164500","NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI",42.62920008,-82.88881037,2017-06-29,"3.9_UM","3.9 um",0.54,NA,"PCT",NA,NA
"MI-NBC","MI","Clinton","Erie","04164500","NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI",42.62920008,-82.88881037,2017-06-29,"1.95_UM","1.95 um",0.02,NA,"PCT",NA,NA
"MI-NBC","MI","Clinton","Erie","04164500","NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI",42.62920008,-82.88881037,2017-06-29,"0.98_UM","0.98 um",0.41,NA,"PCT",NA,NA
"NY-NCG","NY","Northrup","Ontario","0422026250","NORTHRUP CREEK AT NORTH GREECE NY",43.253611,-77.742222,2017-06-07,"TOTAL_SOLIDS","Total Solids",74.4,NA,"PCT",NA,NA
"NY-NCG","NY","Northrup","Ontario","0422026250","NORTHRUP CREEK AT NORTH GREECE NY",43.253611,-77.742222,2017-06-07,"TOC","Total Organic Carbon",0.679,"*","PCT",0.05,"RDL"
"NY-NCG","NY","Northrup","Ontario","0422026250","NORTHRUP CREEK AT NORTH GREECE NY",43.253611,-77.742222,2017-06-07,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",0.91,NA,"PCT",NA,NA
"NY-NCG","NY","Northrup","Ontario","0422026250","NORTHRUP CREEK AT NORTH GREECE NY",43.253611,-77.742222,2017-06-07,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",2.81,NA,"PCT",NA,NA
"NY-NCG","NY","Northrup","Ontario","0422026250","NORTHRUP CREEK AT NORTH GREECE NY",43.253611,-77.742222,2017-06-07,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",7.05,NA,"PCT",NA,NA
"NY-NCG","NY","Northrup","Ontario","0422026250","NORTHRUP CREEK AT NORTH GREECE NY",43.253611,-77.742222,2017-06-07,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",6.49,NA,"PCT",NA,NA
"NY-NCG","NY","Northrup","Ontario","0422026250","NORTHRUP CREEK AT NORTH GREECE NY",43.253611,-77.742222,2017-06-07,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",9.27,NA,"PCT",NA,NA
"NY-NCG","NY","Northrup","Ontario","0422026250","NORTHRUP CREEK AT NORTH GREECE NY",43.253611,-77.742222,2017-06-07,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",37.04,NA,"PCT",NA,NA
"NY-NCG","NY","Northrup","Ontario","0422026250","NORTHRUP CREEK AT NORTH GREECE NY",43.253611,-77.742222,2017-06-07,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",11.89,NA,"PCT",NA,NA
"NY-NCG","NY","Northrup","Ontario","0422026250","NORTHRUP CREEK AT NORTH GREECE NY",43.253611,-77.742222,2017-06-07,"75.0_UM","75.0 um",10.25,NA,"PCT",NA,NA
"NY-NCG","NY","Northrup","Ontario","0422026250","NORTHRUP CREEK AT NORTH GREECE NY",43.253611,-77.742222,2017-06-07,"31.3_UM","31.3 um",8.26,NA,"PCT",NA,NA
"NY-NCG","NY","Northrup","Ontario","0422026250","NORTHRUP CREEK AT NORTH GREECE NY",43.253611,-77.742222,2017-06-07,"15.6_UM","15.6 um",1.83,NA,"PCT",NA,NA
"NY-NCG","NY","Northrup","Ontario","0422026250","NORTHRUP CREEK AT NORTH GREECE NY",43.253611,-77.742222,2017-06-07,"7.8_UM","7.8 um",1.26,NA,"PCT",NA,NA
"NY-NCG","NY","Northrup","Ontario","0422026250","NORTHRUP CREEK AT NORTH GREECE NY",43.253611,-77.742222,2017-06-07,"3.9_UM","3.9 um",0.49,NA,"PCT",NA,NA
"NY-NCG","NY","Northrup","Ontario","0422026250","NORTHRUP CREEK AT NORTH GREECE NY",43.253611,-77.742222,2017-06-07,"1.95_UM","1.95 um",0.22,NA,"PCT",NA,NA
"NY-NCG","NY","Northrup","Ontario","0422026250","NORTHRUP CREEK AT NORTH GREECE NY",43.253611,-77.742222,2017-06-07,"0.98_UM","0.98 um",0.26,NA,"PCT",NA,NA
"WI-NRL","WI","Milwaukee","Michigan","431046087595401","NORTHRIDGE LAKE SITE NTR.1 nr MILWAUKEE,WI",43.18041,-88.00278,2017-06-07,"TOTAL_SOLIDS","Total Solids",72.9,NA,"PCT",NA,NA
"WI-NRL","WI","Milwaukee","Michigan","431046087595401","NORTHRIDGE LAKE SITE NTR.1 nr MILWAUKEE,WI",43.18041,-88.00278,2017-06-07,"TOC","Total Organic Carbon",0.742,"*","PCT",0.05,"RDL"
"WI-NRL","WI","Milwaukee","Michigan","431046087595401","NORTHRIDGE LAKE SITE NTR.1 nr MILWAUKEE,WI",43.18041,-88.00278,2017-06-07,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",0.71,NA,"PCT",NA,NA
"WI-NRL","WI","Milwaukee","Michigan","431046087595401","NORTHRIDGE LAKE SITE NTR.1 nr MILWAUKEE,WI",43.18041,-88.00278,2017-06-07,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",14.77,NA,"PCT",NA,NA
"WI-NRL","WI","Milwaukee","Michigan","431046087595401","NORTHRIDGE LAKE SITE NTR.1 nr MILWAUKEE,WI",43.18041,-88.00278,2017-06-07,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",15.57,NA,"PCT",NA,NA
"WI-NRL","WI","Milwaukee","Michigan","431046087595401","NORTHRIDGE LAKE SITE NTR.1 nr MILWAUKEE,WI",43.18041,-88.00278,2017-06-07,"SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)",13.24,NA,"PCT",NA,NA
"WI-NRL","WI","Milwaukee","Michigan","431046087595401","NORTHRIDGE LAKE SITE NTR.1 nr MILWAUKEE,WI",43.18041,-88.00278,2017-06-07,"SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)",14,NA,"PCT",NA,NA
"WI-NRL","WI","Milwaukee","Michigan","431046087595401","NORTHRIDGE LAKE SITE NTR.1 nr MILWAUKEE,WI",43.18041,-88.00278,2017-06-07,"SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)",16.62,NA,"PCT",NA,NA
"WI-NRL","WI","Milwaukee","Michigan","431046087595401","NORTHRIDGE LAKE SITE NTR.1 nr MILWAUKEE,WI",43.18041,-88.00278,2017-06-07,"SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)",3.22,NA,"PCT",NA,NA
"WI-NRL","WI","Milwaukee","Michigan","431046087595401","NORTHRIDGE LAKE SITE NTR.1 nr MILWAUKEE,WI",43.18041,-88.00278,2017-06-07,"75.0_UM","75.0 um",4.64,NA,"PCT",NA,NA
"WI-NRL","WI","Milwaukee","Michigan","431046087595401","NORTHRIDGE LAKE SITE NTR.1 nr MILWAUKEE,WI",43.18041,-88.00278,2017-06-07,"31.3_UM","31.3 um",5.69,NA,"PCT",NA,NA
"WI-NRL","WI","Milwaukee","Michigan","431046087595401","NORTHRIDGE LAKE SITE NTR.1 nr MILWAUKEE,WI",43.18041,-88.00278,2017-06-07,"15.6_UM","15.6 um",2.11,NA,"PCT",NA,NA
"WI-NRL","WI","Milwaukee","Michigan","431046087595401","NORTHRIDGE LAKE SITE NTR.1 nr MILWAUKEE,WI",43.18041,-88.00278,2017-06-07,"7.8_UM","7.8 um",0.53,NA,"PCT",NA,NA
"WI-NRL","WI","Milwaukee","Michigan","431046087595401","NORTHRIDGE LAKE SITE NTR.1 nr MILWAUKEE,WI",43.18041,-88.00278,2017-06-07,"3.9_UM","3.9 um",1.57,NA,"PCT",NA,NA
"WI-NRL","WI","Milwaukee","Michigan","431046087595401","NORTHRIDGE LAKE SITE NTR.1 nr MILWAUKEE,WI",43.18041,-88.00278,2017-06-07,"1.95_UM","1.95 um",0.23,NA,"PCT",NA,NA
"WI-NRL","WI","Milwaukee","Michigan","431046087595401","NORTHRIDGE LAKE SITE NTR.1 nr MILWAUKEE,WI",43.18041,-88.00278,2017-06-07,"0.98_UM","0.98 um",0.65,NA,"PCT",NA,NA
"WI-OCM","WI","Oak","Michigan","04087206","Oak Creek at Mill Pond at South Milwaukee, WI",42.9131278,-87.8546056,2017-06-07,"TOTAL_SOLIDS","Total Solids",73.8,NA,"PCT",NA,NA
"WI-OCM","WI","Oak","Michigan","04087206","Oak Creek at Mill Pond at South Milwaukee, WI",42.9131278,-87.8546056,2017-06-07,"TOC","Total Organic Carbon",1.63,"*","PCT",0.05,"RDL"
"WI-OCM","WI","Oak","Michigan","04087206","Oak Creek at Mill Pond at South Milwaukee, WI",42.9131278,-87.8546056,2017-06-07,"GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)",10.2,NA,"PCT",NA,NA
"WI-OCM","WI","Oak","Michigan","04087206","Oak Creek at Mill Pond at South Milwaukee, WI",42.9131278,-87.8546056,2017-06-07,"GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)",4.8,NA,"PCT",NA,NA
"WI-OCM","WI","Oak","Michigan","04087206","Oak Creek at Mill Pond at South Milwaukee, WI",42.9131278,-87.8546056,2017-06-07,"SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)",4.61,NA,"PCT",NA,NA
